,venue,headliner,weekday,date,main_genre
16159,Wolf Trap,Al di Meola,Tuesday,3/15/11,Jazz
16160,Wolf Trap,Tom Chapin,Saturday,1/8/11,Children's
16161,Wolf Trap,John Eaton,Saturday,1/29/11,Jazz
16162,Wolf Trap,Chad & Jeremy,Saturday,2/12/11,Folk
16163,Wolf Trap,California Guitar Trio,Wednesday,3/9/11,Instrumental rock
16164,Wolf Trap,Buckwheat Zydeco,Wednesday,2/2/11,Zydeco
16165,Wolf Trap,John Eaton,Saturday,3/5/11,Jazz
16166,Wolf Trap,The Greencards,Wednesday,2/9/11,Bluegrass
16167,Wolf Trap,Garrison Keillor,Friday,5/27/11,Seasonal
16168,Wolf Trap,Garrison Keillor,Saturday,5/28/11,Seasonal
16169,Wolf Trap,Ellen Cherry,Friday,3/25/11,Folk
16170,Wolf Trap,Paul Thorn,Thursday,2/17/11,Americana
16171,Wolf Trap,Creedence Clearwater Revisited,Friday,6/24/11,Roots rock
16172,Wolf Trap,Paul Anka,Thursday,8/18/11,Pop
16173,Wolf Trap,Levon Helm,Thursday,6/9/11,Rock
16174,Wolf Trap,Gipsy Kings,Friday,8/19/11,World
16175,Wolf Trap,The 5 Browns,Thursday,7/28/11,Classical
16176,Wolf Trap,Arlo Guthrie,Saturday,8/6/11,Folk
16177,Wolf Trap,Roger McGuinn,Monday,4/11/11,Rock
16178,Wolf Trap,Jesse Winchester,Saturday,10/22/11,Country
16179,Wolf Trap,Marvin Hamlisch,Friday,7/29/11,Musical theatreåÊåá Film musicåÊåá Pops
16180,Wolf Trap,National Symphony Orchestra,Thursday,8/4/11,World
16181,Wolf Trap,National Symphony Orchestra,Friday,8/5/11,World
16182,Wolf Trap,Ahn Trio,Friday,10/14/11,Classical
16183,Wolf Trap,The Brothers Cazimero,Wednesday,9/7/11,World
16184,Wolf Trap,Chris Smither,Saturday,10/8/11,Folk
16185,Wolf Trap,The Bobs,Saturday,11/12/11,Rock
16186,Wolf Trap,Battlefield Band,Friday,10/21/11,Scottish traditional music
16187,Wolf Trap,Livingston Taylor,Friday,11/4/11,Folk
16188,Wolf Trap,Livingston Taylor,Saturday,11/5/11,Folk
16189,Wolf Trap,Radney Foster,Wednesday,10/26/11,Country
16190,Wolf Trap,Noel Paul Stookey,Sunday,10/16/11,Folk
16191,Wolf Trap,D'ALA,Wednesday,11/9/11,Pop
16192,Wolf Trap,Melissa Manchester,Thursday,11/17/11,Pop
16193,Wolf Trap,Sonny Landreth,Thursday,10/27/11,Blues
16194,Wolf Trap,Sonny Landreth,Friday,10/28/11,Blues
16195,Wolf Trap,The Grandsons,Friday,11/25/11,Rock
16196,Wolf Trap,John Eaton,Saturday,11/26/11,Jazz
16197,Wolf Trap,Michael Sheppard,Saturday,7/2/11,Rock
16198,Wolf Trap,Michael Sheppard,Friday,7/1/11,Rock
16199,Wolf Trap,Michael Sheppard,Thursday,6/30/11,Rock
16200,Wolf Trap,Sam Bush,Wednesday,10/12/11,Bluegrass
16201,Wolf Trap,Demi Lovato,Sunday,6/24/12,Pop
16202,Wolf Trap,Wilco,Tuesday,7/17/12,Alternative rock
16203,Wolf Trap,Norah Jones,Wednesday,6/27/12,Jazz
16204,Wolf Trap,Wilco,Wednesday,7/18/12,Alternative rock
16205,Wolf Trap,Rufus Wainwright,Tuesday,7/24/12,Pop
16206,Wolf Trap,Matisyahu,Sunday,7/8/12,Reggae
16207,Wolf Trap,Train,Tuesday,8/21/12,Pop
16208,Wolf Trap,Counting Crows,Wednesday,6/20/12,Rock
16209,Wolf Trap,Crosby,Tuesday,7/3/12,Rap/Hip Hop
16210,Wolf Trap,Dead Can Dance,Monday,8/27/12,Neoclassical dark wave
16211,Wolf Trap,Bonnie Raitt,Thursday,6/14/12,Blues
16212,Wolf Trap,Gavin DeGraw,Saturday,6/9/12,Blue-eyed soul
16213,Wolf Trap,The B-52's,Thursday,7/19/12,New wave
16214,Wolf Trap,Lyle Lovett,Tuesday,8/14/12,Texas country
16215,Wolf Trap,Seal,Tuesday,7/10/12,Pop
16216,Wolf Trap,John Prine,Wednesday,8/15/12,Country
16217,Wolf Trap,Buddy Guy,Thursday,7/12/12,Chicago blues
16218,Wolf Trap,Il Divo,Thursday,8/9/12,Classical crossover
16219,Wolf Trap,Boney James,Wednesday,8/29/12,Jazz
16220,Wolf Trap,Mary Chapin Carpenter,Saturday,8/18/12,Americana
16221,Wolf Trap,Gregory Alan Isakov,Thursday,2/16/12,Contemporary folk
16222,Wolf Trap,Steve Miller Band,Saturday,8/11/12,Blues rock
16223,Wolf Trap,The Four Tops,Thursday,8/2/12,Soul
16224,Wolf Trap,Diana Krall,Thursday,6/21/12,Jazz
16225,Wolf Trap,Gipsy Kings,Wednesday,8/8/12,World
16226,Wolf Trap,Alan Jackson,Sunday,8/19/12,Country
16227,Wolf Trap,Straight No Chaser,Sunday,8/26/12,Rock
16228,Wolf Trap,Carbon Leaf,Saturday,1/7/12,Americana
16229,Wolf Trap,Barry Manilow,Friday,8/17/12,Pop
16230,Wolf Trap,Steve Winwood,Tuesday,5/29/12,Rock
16231,Wolf Trap,Joe Walsh,Monday,8/13/12,Hard rock
16232,Wolf Trap,Ari Hest,Thursday,1/26/12,Rock
16233,Wolf Trap,Carbon Leaf,Friday,1/6/12,Americana
16234,Wolf Trap,GrooveLily,Friday,3/16/12,Pop
16235,Wolf Trap,Yanni,Friday,6/8/12,Contemporary instrumental
16236,Wolf Trap,Idina Menzel,Friday,8/3/12,Pop
16237,Wolf Trap,George Thorogood,Wednesday,8/1/12,Blues rock
16238,Wolf Trap,Cherish the Ladies,Saturday,2/25/12,Irish folk music
16239,Wolf Trap,Tom Paxton,Thursday,3/15/12,Folk
16240,Wolf Trap,Ladysmith Black Mambazo,Monday,3/12/12,Isicathamiya
16241,Wolf Trap,Altan,Tuesday,3/6/12,World
16242,Wolf Trap,Christine Lavin,Thursday,1/19/12,Folk
16243,Wolf Trap,Bill Kirchen,Friday,1/27/12,Ameripolitan
16244,Wolf Trap,Patrizio Buanne,Thursday,2/23/12,Adult contemporary
16245,Wolf Trap,Hapa,Thursday,3/29/12,World
16246,Wolf Trap,Glen Phillips,Sunday,3/4/12,Alternative rock
16247,Wolf Trap,National Symphony Orchestra,Saturday,7/28/12,World
16248,Wolf Trap,Garrison Keillor,Friday,5/25/12,Seasonal
16249,Wolf Trap,Barry Manilow,Thursday,8/16/12,Pop
16250,Wolf Trap,Frankie Valli & The Four Seasons,Thursday,8/23/12,Rock
16251,Wolf Trap,Gipsy Kings,Tuesday,8/7/12,World
16252,Wolf Trap,Dave Koz,Wednesday,8/22/12,Smooth jazz
16253,Wolf Trap,The Fresh Beat Band,Tuesday,8/28/12,Electronica/Dance
16254,Wolf Trap,Amanda Mcbroom,Saturday,10/20/12,Cast Recordings/Cabaret
16255,Wolf Trap,Susan Werner,Thursday,10/18/12,Folk
16256,Wolf Trap,Big Sam's Funky Nation,Saturday,12/1/12,Funk
16257,Wolf Trap,BeauSoleil,Wednesday,2/22/12,Cajun
16258,Wolf Trap,The Planets,Friday,7/27/12,Pop
16259,Wolf Trap,Ellis Paul,Thursday,4/12/12,FolkPop
16260,Wolf Trap,The Irish Rovers,Wednesday,3/14/12,Irish
16261,Wolf Trap,Cherish the Ladies,Friday,2/24/12,Irish folk music
16262,Wolf Trap,John McCutcheon,Thursday,4/26/12,Folk
16263,Wolf Trap,George Winston,Friday,4/6/12,New Age
16264,Wolf Trap,George Winston,Thursday,4/5/12,New Age
16265,Wolf Trap,George Winston,Wednesday,4/4/12,New Age
16266,Wolf Trap,Peter Yarrow,Thursday,3/1/12,Folk
16267,Wolf Trap,Celtic Crossroads,Tuesday,3/20/12,World
16268,Wolf Trap,Celtic Crossroads,Wednesday,3/21/12,World
16269,Wolf Trap,Jim Brickman,Wednesday,4/18/12,Pop
16270,Wolf Trap,Jim Brickman,Thursday,4/19/12,Pop
16271,Wolf Trap,Mountain Heart,Thursday,2/9/12,Country
16272,Wolf Trap,Paula Cole,Saturday,3/10/12,Pop
16273,Wolf Trap,Red Molly,Friday,1/20/12,Folk music
16274,Wolf Trap,Tom Chapin,Saturday,1/21/12,Children's
16275,Wolf Trap,Rachel Barton Pine,Friday,4/13/12,ClassicalBaroqueHeavy metal
16276,Wolf Trap,Hapa,Wednesday,3/28/12,World
16277,Wolf Trap,Christopher Cross,Friday,1/13/12,Pop rock
16278,Wolf Trap,Buckwheat Zydeco,Wednesday,2/29/12,Zydeco
16279,Wolf Trap,Judy Collins,Sunday,1/22/12,Folk
16280,Wolf Trap,Marvin Hamlisch,Friday,7/13/12,Musical theatreåÊåá Film musicåÊåá Pops
16281,Wolf Trap,Tracy Grammer,Wednesday,4/11/12,Folk
16282,Wolf Trap,National Symphony Orchestra,Saturday,7/14/12,World
16283,Wolf Trap,National Symphony Orchestra,Friday,7/6/12,World
16284,Wolf Trap,Paul Cebar,Saturday,1/14/12,Soul/R&B
16285,Wolf Trap,Christopher Cross,Thursday,1/12/12,Pop rock
16286,Wolf Trap,John Eaton,Saturday,2/4/12,Jazz
16287,Wolf Trap,J.D. Souther,Wednesday,2/15/12,Rock
16288,Wolf Trap,John Eaton,Saturday,3/17/12,Jazz
16289,Wolf Trap,National Symphony Orchestra,Saturday,7/7/12,World
16290,Wolf Trap,Garrison Keillor,Saturday,5/26/12,Seasonal
16291,Wolf Trap,Allen Toussaint,Sunday,6/10/12,R&B
16292,Wolf Trap,Robbie Schaefer,Thursday,7/19/12,Folk
16293,Wolf Trap,Tom Principato Band,Thursday,5/3/12,Blues
16294,Wolf Trap,John Tesh,Sunday,7/22/12,Pop
16295,Wolf Trap,National Symphony Orchestra,Saturday,8/4/12,World
16296,Wolf Trap,Jane Siberry,Wednesday,6/6/12,Pop
16297,Wolf Trap,Glen Phillips,Friday,10/5/12,Alternative rock
16298,Wolf Trap,Ben Perowsky,Tuesday,7/24/12,Jazz
16299,Wolf Trap,Schooner Fare,Thursday,12/6/12,Folk
16300,Wolf Trap,Schooner Fare,Friday,12/7/12,Folk
16301,Wolf Trap,Battlefield Band,Friday,10/19/12,Scottish traditional music
16302,Wolf Trap,Carlos Nunez,Thursday,10/4/12,Pop
16303,Wolf Trap,Jeremy Denk,Friday,10/12/12,Classical/Opera
16304,Wolf Trap,Chad & Jeremy,Saturday,10/6/12,Folk
16305,Wolf Trap,John Eaton,Saturday,11/24/12,Jazz
16306,Wolf Trap,Big Sam's Funky Nation,Sunday,6/10/12,Funk
16307,Wolf Trap,Sarah Siskind,Thursday,1/26/12,Folk
16308,Wolf Trap,Chaise Lounge,Friday,11/9/12,Jazz
16309,Wolf Trap,OneRepublic,Monday,8/5/13,Rock
16310,Wolf Trap,Counting Crows,Tuesday,6/25/13,Rock
16311,Wolf Trap,She & Him,Thursday,7/11/13,Indie pop
16312,Wolf Trap,Smash Mouth,Tuesday,8/6/13,Alternative rock
16313,Wolf Trap,Jill Scott,Monday,7/15/13,R&B
16314,Wolf Trap,SOJA,Wednesday,7/31/13,Reggae
16315,Wolf Trap,Pat Benatar,Tuesday,8/20/13,Rock
16316,Wolf Trap,Marc Anthony,Tuesday,9/10/13,Pop
16317,Wolf Trap,Widespread Panic,Wednesday,6/5/13,Southern rock
16318,Wolf Trap,Anita Baker,Saturday,6/29/13,R&B
16319,Wolf Trap,Huey Lewis And The News,Tuesday,8/13/13,Rock
16320,Wolf Trap,Billy Idol,Thursday,6/20/13,Punk rock
16321,Wolf Trap,Carly Rae Jepsen,Wednesday,8/28/13,Pop
16322,Wolf Trap,Brandi Carlile,Wednesday,7/24/13,Folk rock
16323,Wolf Trap,Frankie Valli & The Four Seasons,Sunday,7/21/13,Rock
16324,Wolf Trap,Diana Ross,Wednesday,8/14/13,Soul/R&B
16325,Wolf Trap,Steep Canyon Rangers,Monday,6/24/13,Bluegrass
16326,Wolf Trap,The Temptations,Thursday,6/27/13,R&B
16327,Wolf Trap,ZZ Top,Wednesday,9/11/13,Blues rock
16328,Wolf Trap,Doobie Brothers,Saturday,7/6/13,Rock
16329,Wolf Trap,Juanes,Wednesday,6/19/13,Latin rockLatinrock
16330,Wolf Trap,Michael McDonald,Sunday,7/14/13,Soul/R&B
16331,Wolf Trap,Los Lonely Boys,Tuesday,7/9/13,Chicano rock
16332,Wolf Trap,Video Games Live,Saturday,7/13/13,Classical/Opera
16333,Wolf Trap,Steve Miller Band,Tuesday,7/23/13,Blues rock
16334,Wolf Trap,Gipsy Kings,Thursday,8/8/13,World
16335,Wolf Trap,Josh Groban,Friday,8/16/13,Easy listening
16336,Wolf Trap,Lyle Lovett,Thursday,8/29/13,Texas country
16337,Wolf Trap,Melissa Etheridge,Tuesday,6/18/13,Heartland rock
16338,Wolf Trap,Gin Blossoms,Wednesday,1/16/13,Alternative rock
16339,Wolf Trap,Pink Martini,Monday,7/1/13,Pop jazz
16340,Wolf Trap,Celtic Woman,Friday,6/14/13,Celtic
16341,Wolf Trap,Chicago,Monday,8/19/13,Rock
16342,Wolf Trap,The Wallflowers,Friday,10/11/13,Alternative rock
16343,Wolf Trap,Don McLean,Friday,8/9/13,Folk
16344,Wolf Trap,Edwin McCain,Wednesday,4/10/13,Rock
16345,Wolf Trap,Al di Meola,Thursday,4/4/13,Jazz
16346,Wolf Trap,Warren Haynes,Wednesday,6/26/13,Southern rock
16347,Wolf Trap,Joe Sample,Wednesday,4/24/13,Jazz
16348,Wolf Trap,Al di Meola,Wednesday,4/3/13,Jazz
16349,Wolf Trap,Straight No Chaser,Sunday,6/30/13,Rock
16350,Wolf Trap,National Symphony Orchestra,Friday,7/26/13,World
16351,Wolf Trap,Gordon Lightfoot,Thursday,7/25/13,Folk
16352,Wolf Trap,Victoria Justice,Wednesday,7/24/13,Pop
16353,Wolf Trap,Lisa Marie Presley,Friday,11/15/13,Rock
16354,Wolf Trap,Dave Mason,Wednesday,10/2/13,Folk rock
16355,Wolf Trap,John McCutcheon,Thursday,4/25/13,Folk
16356,Wolf Trap,Paul Thorn,Wednesday,3/13/13,Americana
16357,Wolf Trap,Helen Reddy,Friday,3/8/13,Pop
16358,Wolf Trap,Ralph Stanley,Wednesday,1/23/13,Bluegrass
16359,Wolf Trap,Michael Nesmith,Monday,11/4/13,Rock
16360,Wolf Trap,Dave Mason,Thursday,10/3/13,Folk rock
16361,Wolf Trap,Margot MacDonald,Saturday,3/16/13,Pop
16362,Wolf Trap,Tom Paxton,Thursday,3/14/13,Folk
16363,Wolf Trap,Ari Hest,Saturday,1/5/13,Rock
16364,Wolf Trap,Holly Near,Thursday,4/11/13,Social change music
16365,Wolf Trap,The Persuasions,Friday,2/1/13,A cappella
16366,Wolf Trap,Paula Cole,Friday,4/19/13,Pop
16367,Wolf Trap,Enter the Haggis,Saturday,3/9/13,Celtic rockFolk rockIndie rockRoots rock
16368,Wolf Trap,Andrea Marcovicci,Saturday,4/20/13,Pop
16369,Wolf Trap,Robbie Schaefer,Sunday,4/28/13,Folk
16370,Wolf Trap,Buckwheat Zydeco,Wednesday,2/20/13,Zydeco
16371,Wolf Trap,Livingston Taylor,Thursday,1/24/13,Folk
16372,Wolf Trap,Hapa,Saturday,4/6/13,World
16373,Wolf Trap,Hapa,Sunday,4/7/13,World
16374,Wolf Trap,BeauSoleil,Thursday,1/10/13,Cajun
16375,Wolf Trap,Riders In the Sky,Wednesday,3/20/13,Country
16376,Wolf Trap,Catie Curtis,Thursday,3/28/13,Folk rock
16377,Wolf Trap,Patty Larkin,Thursday,5/2/13,Folk rock
16378,Wolf Trap,Red Molly,Thursday,2/14/13,Folk music
16379,Wolf Trap,Helen Reddy,Thursday,3/7/13,Pop
16380,Wolf Trap,Christopher Cross,Friday,1/18/13,Pop rock
16381,Wolf Trap,Paul Cebar,Saturday,1/12/13,Soul/R&B
16382,Wolf Trap,Christopher Cross,Saturday,1/19/13,Pop rock
16383,Wolf Trap,Tom Chapin,Saturday,1/26/13,Children's
16384,Wolf Trap,Celtic Crossroads,Wednesday,2/27/13,World
16385,Wolf Trap,Celtic Crossroads,Thursday,2/28/13,World
16386,Wolf Trap,John Eaton,Saturday,2/16/13,Jazz
16387,Wolf Trap,John Eaton,Saturday,3/30/13,Jazz
16388,Wolf Trap,Robbie Schaefer,Friday,4/26/13,Folk
16389,Wolf Trap,National Symphony Orchestra,Thursday,8/1/13,World
16390,Wolf Trap,National Symphony Orchestra,Friday,8/2/13,World
16391,Wolf Trap,National Symphony Orchestra,Saturday,8/3/13,World
16392,Wolf Trap,National Symphony Orchestra,Friday,7/12/13,World
16393,Wolf Trap,Canadian Tenors,Friday,6/21/13,Operatic pop
16394,Wolf Trap,Alastair Moock,Wednesday,7/24/13,Folk
16395,Wolf Trap,Alastair Moock,Thursday,7/25/13,Folk
16396,Wolf Trap,National Symphony Orchestra,Saturday,7/27/13,World
16397,Wolf Trap,Jesse Winchester,Friday,10/25/13,Country
16398,Wolf Trap,Roger McGuinn,Sunday,8/11/13,Rock
16399,Wolf Trap,Bill Frisell,Friday,12/6/13,Jazz
16400,Wolf Trap,Sam Bush,Thursday,10/24/13,Bluegrass
16401,Wolf Trap,Lizzy Loeb,Saturday,1/5/13,Pop
16402,Wolf Trap,Ellen Cherry,Saturday,3/16/13,Folk
16403,Wolf Trap,National Symphony Orchestra,Friday,6/28/13,World
16404,Wolf Trap,BeauSoleil,Saturday,8/10/13,Cajun
16405,Wolf Trap,Brian Gore,Thursday,1/17/13,Folk
16406,Wolf Trap,Sara Bareilles,Monday,7/14/14,Pop
16407,Wolf Trap,The Fray,Wednesday,7/16/14,Pop rock
16408,Wolf Trap,Rodrigo y Gabriela,Thursday,7/31/14,Acoustic
16409,Wolf Trap,Counting Crows,Saturday,7/5/14,Rock
16410,Wolf Trap,Ben Folds,Wednesday,6/25/14,Rock
16411,Wolf Trap,Nickel Creek,Wednesday,8/13/14,Progressive bluegrass
16412,Wolf Trap,Yo-Yo Ma,Saturday,8/2/14,Classical
16413,Wolf Trap,John Butler Trio,Wednesday,6/18/14,Alternative rock
16414,Wolf Trap,Darius Rucker,Sunday,7/27/14,Rock
16415,Wolf Trap,Sarah McLachlan,Saturday,7/26/14,Pop
16416,Wolf Trap,Boney James,Thursday,8/14/14,Jazz
16417,Wolf Trap,Prince Royce,Friday,8/29/14,Latin pop
16418,Wolf Trap,Boston,Sunday,8/24/14,Rock
16419,Wolf Trap,Lionel Richie,Monday,7/21/14,Soul/R&B
16420,Wolf Trap,Crosby,Thursday,7/3/14,Rap/Hip Hop
16421,Wolf Trap,Diana Ross,Sunday,6/29/14,Soul/R&B
16422,Wolf Trap,Bruce Hornsby,Wednesday,8/6/14,Improvisational multi-genre
16423,Wolf Trap,Josh Groban,Tuesday,8/19/14,Easy listening
16424,Wolf Trap,Daryl Hall & John Oates,Thursday,6/19/14,Pop rock
16425,Wolf Trap,Huey Lewis And The News,Sunday,7/20/14,Rock
16426,Wolf Trap,Gipsy Kings,Thursday,9/4/14,World
16427,Wolf Trap,Brandi Carlile,Monday,10/6/14,Folk rock
16428,Wolf Trap,Lionel Richie,Tuesday,7/22/14,Soul/R&B
16429,Wolf Trap,Heart,Tuesday,7/29/14,Rock
16430,Wolf Trap,Lyle Lovett,Friday,8/22/14,Texas country
16431,Wolf Trap,Brandi Carlile,Tuesday,10/7/14,Folk rock
16432,Wolf Trap,George Benson,Sunday,8/31/14,Jazz
16433,Wolf Trap,Dark Star Orchestra,Sunday,8/3/14,Rock
16434,Wolf Trap,Josh Groban,Wednesday,8/20/14,Easy listening
16435,Wolf Trap,Ringo Starr,Thursday,6/12/14,Rock
16436,Wolf Trap,Straight No Chaser,Thursday,7/17/14,Rock
16437,Wolf Trap,Stephen Kellogg,Saturday,11/29/14,Americana
16438,Wolf Trap,Civil Twilight,Thursday,12/4/14,Alternative/Indie
16439,Wolf Trap,Yanni,Friday,8/15/14,Contemporary instrumental
16440,Wolf Trap,Sarah Brightman,Sunday,8/17/14,Pop
16441,Wolf Trap,Eddie Money,Saturday,11/1/14,Rock
16442,Wolf Trap,Mary Chapin Carpenter,Friday,8/1/14,Americana
16443,Wolf Trap,Garrison Keillor,Saturday,5/24/14,Seasonal
16444,Wolf Trap,Il Volo,Friday,6/13/14,Pop
16445,Wolf Trap,The Milk Carton Kids,Monday,4/21/14,Folk
16446,Wolf Trap,Over the Rhine,Friday,12/5/14,Rock
16447,Wolf Trap,The Bad Plus,Sunday,10/26/14,Jazz
16448,Wolf Trap,Margot MacDonald,Friday,4/4/14,Pop
16449,Wolf Trap,Garrison Keillor,Friday,5/23/14,Seasonal
16450,Wolf Trap,Matthew Morrison,Thursday,7/10/14,Pop
16451,Wolf Trap,Crystal Bowersox,Wednesday,3/26/14,Rock
16452,Wolf Trap,Jim Brickman,Thursday,10/30/14,Pop
16453,Wolf Trap,Margot MacDonald,Saturday,4/5/14,Pop
16454,Wolf Trap,Maceo Parker,Sunday,1/26/14,Funk
16455,Wolf Trap,Paula Cole,Sunday,10/19/14,Pop
16456,Wolf Trap,Kathy Mattea,Thursday,10/23/14,Country
16457,Wolf Trap,The Fresh Beat Band,Saturday,8/30/14,Electronica/Dance
16458,Wolf Trap,Chris Smither,Friday,11/21/14,Folk
16459,Wolf Trap,Ari Hest,Saturday,1/18/14,Rock
16460,Wolf Trap,Pearl and the Beard,Friday,3/21/14,Folk
16461,Wolf Trap,David Crosby,Monday,2/3/14,Rock
16462,Wolf Trap,Simon Townshend,Wednesday,4/9/14,Rock
16463,Wolf Trap,Al Stewart,Thursday,4/10/14,Rock
16464,Wolf Trap,Chad & Jeremy,Thursday,2/20/14,Folk
16465,Wolf Trap,Bombadil,Friday,3/21/14,Rock
16466,Wolf Trap,Loudon Wainwright III,Thursday,10/9/14,Folk
16467,Wolf Trap,Marcia Ball,Saturday,10/25/14,New Orleans blues
16468,Wolf Trap,Justin Hayward,Thursday,11/6/14,Rock
16469,Wolf Trap,James Cotton,Thursday,11/20/14,Blues
16470,Wolf Trap,Jean-Yves Thibaudet,Friday,7/18/14,Classical/Opera
16471,Wolf Trap,Chris Smither,Saturday,11/22/14,Folk
16472,Wolf Trap,Sonny Landreth,Friday,1/24/14,Blues
16473,Wolf Trap,Tom Principato,Thursday,3/20/14,Blues
16474,Wolf Trap,Joshua Redman,Sunday,2/9/14,Jazz
16475,Wolf Trap,The Oak Ridge Boys,Sunday,3/9/14,Country
16476,Wolf Trap,David Crosby,Tuesday,2/4/14,Rock
16477,Wolf Trap,David Crosby,Thursday,2/6/14,Rock
16478,Wolf Trap,Chaise Lounge,Friday,2/14/14,Jazz
16479,Wolf Trap,Ladysmith Black Mambazo,Wednesday,2/5/14,Isicathamiya
16480,Wolf Trap,Enter the Haggis,Saturday,3/8/14,Celtic rockFolk rockIndie rockRoots rock
16481,Wolf Trap,Oli Rockberger,Saturday,1/18/14,Jazz
16482,Wolf Trap,Schooner Fare,Saturday,2/1/14,Folk
16483,Wolf Trap,Schooner Fare,Friday,1/31/14,Folk
16484,Wolf Trap,David Crosby,Tuesday,3/25/14,Rock
16485,Wolf Trap,Paul Byrom,Wednesday,3/12/14,World
16486,Wolf Trap,David Crosby,Sunday,3/16/14,Rock
16487,Wolf Trap,Red Molly,Thursday,3/27/14,Folk music
16488,Wolf Trap,Dave Nachmanoff,Thursday,4/10/14,Folk
16489,Wolf Trap,John McCutcheon,Thursday,4/24/14,Folk
16490,Wolf Trap,Tom Paxton,Saturday,4/26/14,Folk
16491,Wolf Trap,Under The Streetlamp,Friday,5/30/14,Pop
16492,Wolf Trap,Jim Brickman,Wednesday,10/29/14,Pop
16493,Wolf Trap,Justin Hayward,Friday,11/7/14,Rock
16494,Wolf Trap,John Eaton,Friday,11/28/14,Jazz
16495,Wolf Trap,Jill Scott,Wednesday,7/29/15,R&B
16496,Wolf Trap,David Gray,Tuesday,6/16/15,Rock
16497,Wolf Trap,Brandi Carlile,Wednesday,7/22/15,Folk rock
16498,Wolf Trap,Santana,Tuesday,8/25/15,Latin
16499,Wolf Trap,Kelly Clarkson,Saturday,9/12/15,Pop
16500,Wolf Trap,Hollis Brown,Thursday,8/13/15,Rock
16501,Wolf Trap,Damian 'Jr Gong' Marley,Saturday,9/5/15,Reggae/Ska
16502,Wolf Trap,Switchfoot,Tuesday,8/11/15,Alternative rock
16503,Wolf Trap,Ingrid Michaelson,Wednesday,6/3/15,Folk-pop
16504,Wolf Trap,Punch Brothers,Wednesday,7/15/15,Progressive bluegrass
16505,Wolf Trap,Lenny Kravitz,Tuesday,9/1/15,Rock
16506,Wolf Trap,Rodrigo y Gabriela,Sunday,9/6/15,Acoustic
16507,Wolf Trap,Kelly Clarkson,Sunday,9/13/15,Pop
16508,Wolf Trap,Guster,Thursday,7/16/15,Rock
16509,Wolf Trap,Lindsey Stirling,Thursday,6/18/15,Pop
16510,Wolf Trap,Peter Frampton,Thursday,6/25/15,Rock
16511,Wolf Trap,Steve Miller Band,Wednesday,6/17/15,Blues rock
16512,Wolf Trap,Kool & The Gang,Saturday,5/30/15,Funk
16513,Wolf Trap,"""Weird Al"" Yankovic",Friday,6/12/15,Parody
16514,Wolf Trap,Ben Harper & The Innocent Criminals,Thursday,7/30/15,Folk rock
16515,Wolf Trap,Sugar Ray,Thursday,8/20/15,Alternative rock
16516,Wolf Trap,Rufus Wainwright,Friday,7/31/15,Pop
16517,Wolf Trap,The B-52's,Friday,6/5/15,New wave
16518,Wolf Trap,Jackson Browne,Friday,9/11/15,Rock
16519,Wolf Trap,ZZ Top,Tuesday,8/18/15,Blues rock
16520,Wolf Trap,Diana Krall,Friday,7/24/15,Jazz
16521,Wolf Trap,Gipsy Kings,Thursday,9/10/15,World
16522,Wolf Trap,Sheryl Crow,Tuesday,5/26/15,Pop
16523,Wolf Trap,Sheryl Crow,Thursday,5/28/15,Pop
16524,Wolf Trap,Patti Labelle,Sunday,7/19/15,R&B
16525,Wolf Trap,Diana Krall,Saturday,7/25/15,Jazz
16526,Wolf Trap,Culture Club,Monday,8/10/15,Pop
16527,Wolf Trap,Gladys Knight,Saturday,8/22/15,Gospel
16528,Wolf Trap,John Fogerty,Tuesday,6/30/15,Roots rock
16529,Wolf Trap,San Fermin,Friday,1/30/15,Rock
16530,Wolf Trap,Indigo Girls,Tuesday,7/28/15,Folk rock
16531,Wolf Trap,Madeleine Peyroux,Tuesday,11/17/15,Jazz
16532,Wolf Trap,R5,Sunday,7/12/15,Pop
16533,Wolf Trap,Pink Martini,Friday,7/10/15,Pop jazz
16534,Wolf Trap,Art Garfunkel,Sunday,3/29/15,Folk
16535,Wolf Trap,Lee Ann Womack,Wednesday,4/22/15,Neotraditionalist country
16536,Wolf Trap,Edwin McCain,Wednesday,2/18/15,Rock
16537,Wolf Trap,Frankie Valli & The Four Seasons,Wednesday,8/19/15,Rock
16538,Wolf Trap,A.R. Rahman,Friday,5/29/15,Film scores
16539,Wolf Trap,Sister Sparrow and the Dirty Birds,Thursday,11/5/15,Vocals
16540,Wolf Trap,Art Garfunkel,Monday,3/30/15,Folk
16541,Wolf Trap,Audra McDonald,Friday,7/17/15,Vocals
16542,Wolf Trap,Celtic Woman,Saturday,6/20/15,Celtic
16543,Wolf Trap,Audra McDonald,Monday,6/22/15,Vocals
16544,Wolf Trap,Kat Edmonson,Wednesday,2/25/15,Jazz
16545,Wolf Trap,Over the Rhine,Friday,12/4/15,Rock
16546,Wolf Trap,Kristin Chenoweth,Friday,8/28/15,Pop
16547,Wolf Trap,National Symphony Orchestra,Saturday,8/1/15,World
16548,Wolf Trap,Art Garfunkel,Tuesday,3/31/15,Folk
16549,Wolf Trap,Old Dominion,Tuesday,10/20/15,Electronica/Dance
16550,Wolf Trap,Joan Armatrading,Saturday,10/31/15,Rock
16551,Wolf Trap,National Symphony Orchestra,Saturday,7/11/15,World
